ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Income_Level,Tech_Savviness,Preferred_Channel,Lifestyle,Annual_Transactions,Avg_Basket_Value,Loyalty_Score
464615,Male,Yes,35,Yes,Artist,7.0,Low,2.0,Cat_6,4000.0,69.0,Online,Health-Conscious,29,26.35467076846916,45.62
460928,Male,Yes,45,Yes,Artist,0.0,Average,4.0,Cat_6,4400.0,61.0,In-Store,Family-Oriented,60,40.863302588968395,72.14
467682,Female,Yes,35,Yes,Artist,9.0,Average,4.0,Cat_6,3700.0,68.0,Online,Family-Oriented,72,36.87757721097442,71.9
463480,Female,Yes,27,No,Healthcare,0.0,Low,2.0,Cat_6,3700.0,71.0,In-Store,Adventurous,39,15.821937155234885,56.16
462370,Male,Yes,35,Yes,Executive,4.0,High,3.0,Cat_6,3900.0,63.0,Online,Family-Oriented,101,72.86250857364905,100.0
459148,Female,No,20,No,Healthcare,2.0,Low,3.0,Cat_4,3200.0,70.0,Online,Active,34,19.131374070400547,53.5
462588,Male,Yes,41,No,Entertainment,12.0,Average,3.0,Cat_4,3800.0,86.0,Online,Family-Oriented,81,36.00330735148543,71.2
466102,Female,No,33,No,Healthcare,1.0,Low,6.0,Cat_3,3100.0,54.0,Online,Health-Conscious,31,21.324167281032018,60.13
464482,Male,Yes,58,Yes,Artist,0.0,Low,1.0,Cat_6,5000.0,49.0,In-Store,Family-Oriented,30,30.68109710030612,49.41
463078,Male,Yes,86,No,Executive,0.0,High,2.0,Cat_6,4300.0,55.0,In-Store,Family-Oriented,64,58.91950138623487,78.74
464646,Male,Yes,61,No,Engineer,7.0,Average,5.0,Cat_4,4300.0,65.0,In-Store,Relaxed,47,50.21219071516711,59.77
461151,Male,No,32,Yes,Artist,0.0,Low,3.0,Cat_3,3600.0,71.0,Online,Health-Conscious,36,17.731499122490348,56.77
466397,Male,No,20,No,Healthcare,0.0,Low,3.0,Cat_3,2300.0,79.0,Online,Active,40,17.326430132334686,55.08
463743,Male,No,32,No,Artist,0.0,Low,4.0,Cat_6,2200.0,73.0,In-Store,Health-Conscious,30,3.7444100146559087,50.24
467753,Female,Yes,69,No,Artist,0.0,High,2.0,Cat_6,4000.0,42.0,In-Store,Family-Oriented,62,34.86811116094598,80.59
465666,Female,No,35,Yes,Entertainment,9.0,Low,4.0,Cat_6,6800.0,83.0,Online,Family-Oriented,46,54.89261404623118,70.11
463105,Female,No,72,Yes,Lawyer,1.0,Low,2.0,Cat_6,9000.0,51.0,In-Store,Relaxed,24,88.01573914419416,74.01
465280,Female,Yes,37,Yes,Artist,0.0,Low,1.0,Cat_6,4100.0,70.0,Online,Family-Oriented,48,34.1180671292431,73.43
466811,Male,No,22,No,Healthcare,0.0,Low,,Cat_4,2200.0,74.0,Social Media,Active,34,17.344981403521047,59.07
467158,Female,No,25,No,Healthcare,0.0,Low,,Cat_6,2400.0,65.0,Social Media,Active,34,12.662154762122078,59.03
465578,Male,No,33,Yes,Healthcare,4.0,Low,1.0,Cat_6,6000.0,64.0,Online,Family-Oriented,45,44.76291199936722,66.3
466560,Male,Yes,40,No,Executive,0.0,Average,4.0,Cat_4,3100.0,77.0,Online,Family-Oriented,76,38.228627813624044,80.9
459897,Female,Yes,55,Yes,Artist,1.0,Low,2.0,Cat_6,4900.0,59.0,Online,Relaxed,26,21.866752097671124,51.75
466440,Male,Yes,23,No,Executive,1.0,High,9.0,Cat_6,2100.0,82.0,Social Media,Adventurous,95,42.42601360193772,78.42
464647,Female,Yes,51,No,Doctor,1.0,High,1.0,Cat_4,3300.0,59.0,In-Store,Family-Oriented,85,47.66558354816524,69.89
460851,Male,Yes,69,No,Doctor,0.0,Average,3.0,Cat_6,3500.0,45.0,In-Store,Relaxed,39,36.73145405421048,63.21
467122,Female,Yes,73,No,Lawyer,0.0,High,2.0,Cat_6,3400.0,61.0,In-Store,Relaxed,61,42.66121001935011,77.24
460222,Female,,72,Yes,Lawyer,4.0,High,,Cat_6,9500.0,54.0,In-Store,Family-Oriented,75,162.74828666496023,100.0
460462,Female,No,20,No,Marketing,1.0,Low,3.0,Cat_3,2700.0,85.0,Social Media,Adventurous,36,19.576012658810388,49.18
459440,Female,No,53,Yes,Artist,1.0,Low,1.0,Cat_6,4400.0,51.0,Online,Relaxed,22,28.852647195484415,49.36
459521,Female,Yes,46,Yes,Artist,0.0,Average,4.0,Cat_1,3900.0,63.0,In-Store,Family-Oriented,68,29.071088567080814,79.65
465772,Female,Yes,53,Yes,Engineer,0.0,Low,4.0,Cat_1,9800.0,70.0,In-Store,Family-Oriented,46,84.94864362204675,76.7
462218,Male,Yes,53,No,Executive,0.0,Average,5.0,Cat_4,3000.0,55.0,Online,Relaxed,46,28.63551296533693,58.2
467673,Male,Yes,50,No,Executive,0.0,High,4.0,Cat_6,3100.0,61.0,Online,Family-Oriented,89,49.02271179852699,83.77
461295,Female,Yes,66,Yes,Artist,1.0,Average,3.0,Cat_6,5200.0,50.0,In-Store,Relaxed,32,51.79333436580278,64.95
466035,Female,Yes,86,Yes,Lawyer,1.0,Low,2.0,Cat_6,11900.0,55.0,In-Store,Relaxed,21,107.46488361131331,67.04
459830,Female,No,27,Yes,Doctor,8.0,Low,1.0,Cat_6,3800.0,71.0,In-Store,Active,35,41.47339898559231,60.09
462080,Female,No,42,Yes,Artist,8.0,Low,1.0,Cat_6,4600.0,56.0,In-Store,Family-Oriented,38,34.458868281791794,55.16
459330,Male,No,33,No,Marketing,11.0,Low,9.0,Cat_6,2400.0,71.0,Online,Family-Oriented,46,9.125280080247178,52.99
467058,Male,Yes,82,No,Executive,1.0,High,2.0,Cat_6,3500.0,54.0,In-Store,Family-Oriented,69,61.499301697884015,81.24
461122,Male,Yes,26,No,Entertainment,8.0,Low,2.0,Cat_4,2600.0,82.0,In-Store,Active,38,27.141628385268547,65.6
464886,Male,Yes,38,Yes,Engineer,0.0,Average,4.0,Cat_4,8000.0,75.0,Online,Family-Oriented,79,94.9622041070608,99.89
463697,Female,No,32,Yes,Artist,6.0,Low,7.0,Cat_4,4100.0,73.0,In-Store,Family-Oriented,42,32.99397051781291,67.82
460592,Male,No,20,No,Healthcare,1.0,Low,5.0,Cat_3,2300.0,84.0,Online,Adventurous,40,6.352838474869394,47.48
465995,Male,No,27,No,Entertainment,0.0,Low,3.0,Cat_2,3400.0,86.0,Online,Active,43,19.48020196710592,67.57
461293,Male,No,22,No,Healthcare,0.0,Low,4.0,Cat_6,2900.0,75.0,Social Media,Active,34,20.569374901861018,63.98
467020,Male,Yes,80,Yes,Lawyer,0.0,High,3.0,Cat_6,10100.0,48.0,In-Store,Family-Oriented,61,172.36221318594775,100.0
461153,Female,Yes,32,Yes,Artist,,High,3.0,Cat_3,3600.0,71.0,Online,Health-Conscious,83,57.14064134708307,83.81
467175,Male,Yes,77,Yes,Lawyer,0.0,Low,1.0,Cat_6,9400.0,53.0,In-Store,Family-Oriented,25,82.21171981270716,65.98
465154,Male,No,22,No,Healthcare,1.0,Low,2.0,Cat_4,3300.0,71.0,Online,Active,38,20.28420368870556,52.51
466666,Female,Yes,32,Yes,Healthcare,0.0,Low,2.0,Cat_6,5700.0,67.0,Online,Family-Oriented,44,46.12842037225494,60.54
467583,Male,Yes,47,Yes,Executive,9.0,Low,,Cat_6,4500.0,59.0,Online,Family-Oriented,37,39.220050167215625,67.81
462859,Male,Yes,49,Yes,Entertainment,1.0,Average,2.0,Cat_6,6600.0,67.0,In-Store,Health-Conscious,53,79.66559981565733,86.04
467483,Male,Yes,55,Yes,Executive,0.0,High,9.0,Cat_6,4100.0,59.0,In-Store,Relaxed,66,76.97137806475278,87.75
466950,Male,No,28,Yes,Entertainment,1.0,Low,2.0,Cat_3,5100.0,78.0,In-Store,Active,41,35.94529931597979,60.54
463417,Male,Yes,59,Yes,Artist,,Low,,Cat_6,5400.0,54.0,In-Store,Relaxed,23,39.32092734013295,52.38
466884,Female,Yes,42,No,Doctor,1.0,Low,1.0,Cat_6,3300.0,53.0,In-Store,Health-Conscious,28,23.45451274024246,56.89
464564,Female,No,37,Yes,Artist,8.0,Low,,Cat_6,4700.0,66.0,In-Store,Family-Oriented,42,36.02860779226868,64.54
463203,Female,No,20,No,Healthcare,1.0,Low,3.0,Cat_7,3000.0,68.0,Online,Active,38,19.201848346435405,53.51
464716,Male,Yes,43,Yes,Marketing,0.0,High,6.0,Cat_4,3800.0,78.0,Online,Family-Oriented,107,59.8335266548141,94.16
466162,Female,Yes,73,Yes,Doctor,0.0,Low,1.0,Cat_4,5000.0,41.0,In-Store,Relaxed,19,46.46964444667131,51.11
462383,Female,No,46,No,Engineer,1.0,Low,3.0,Cat_3,4500.0,67.0,Online,Family-Oriented,35,33.32472450533017,60.46
462970,Male,Yes,28,No,Doctor,0.0,Average,2.0,Cat_6,3300.0,78.0,In-Store,Active,58,31.65656793237783,58.98
463988,Female,Yes,35,Yes,Entertainment,9.0,Average,2.0,Cat_2,6100.0,81.0,Online,Family-Oriented,80,79.46974830294599,94.56
466500,Female,Yes,48,Yes,Artist,3.0,High,3.0,Cat_4,4300.0,67.0,In-Store,Family-Oriented,92,52.898124422960514,90.27
460826,Female,No,32,Yes,Artist,0.0,Low,3.0,Cat_4,3600.0,69.0,In-Store,Family-Oriented,46,26.32595158887694,59.02
466714,Male,Yes,66,Yes,Executive,0.0,Average,2.0,Cat_6,5400.0,56.0,In-Store,Relaxed,45,82.63607547663568,78.93
467876,Female,Yes,47,Yes,Artist,8.0,High,2.0,Cat_6,4000.0,65.0,Online,Family-Oriented,94,52.10359848451703,81.89
465204,Male,Yes,28,Yes,Healthcare,1.0,Low,2.0,Cat_6,4700.0,62.0,Online,Active,30,36.48041476008671,60.59
461851,Female,Yes,35,Yes,Artist,3.0,Average,2.0,Cat_6,3300.0,75.0,In-Store,Family-Oriented,75,37.60192736824882,76.12
460823,Female,Yes,75,Yes,Lawyer,1.0,High,2.0,Cat_6,9900.0,45.0,In-Store,Relaxed,51,166.33824245786013,100.0
459328,Male,Yes,48,Yes,Executive,1.0,High,3.0,Cat_6,4300.0,59.0,Online,Family-Oriented,86,77.07522098665203,97.85
466541,Male,No,41,Yes,Entertainment,1.0,Low,4.0,Cat_6,6200.0,71.0,In-Store,Family-Oriented,47,53.18163019843885,69.55
461817,Female,No,25,No,Doctor,1.0,Low,3.0,Cat_6,2100.0,88.0,Online,Active,42,9.971024373462456,66.15
459187,Female,Yes,52,No,Doctor,0.0,Average,3.0,Cat_4,3100.0,52.0,In-Store,Family-Oriented,60,32.18973265309048,73.43
464352,Male,Yes,58,Yes,Doctor,0.0,Average,2.0,Cat_6,4700.0,48.0,In-Store,Family-Oriented,55,63.43457640746376,77.12
462752,Female,No,26,No,Healthcare,,Low,1.0,Cat_6,2800.0,60.0,Online,Active,36,16.68495333721396,53.76
459814,Female,No,49,Yes,Artist,0.0,Low,3.0,Cat_2,4500.0,57.0,Online,Family-Oriented,31,28.1337756482256,50.46
460309,Male,No,28,Yes,Marketing,9.0,Low,5.0,Cat_7,4200.0,66.0,Online,Adventurous,29,32.61400944582289,64.54
467169,Male,No,53,Yes,Artist,0.0,Low,1.0,Cat_6,4900.0,67.0,In-Store,Relaxed,35,20.582038039182894,47.53
461362,Female,No,27,Yes,Doctor,0.0,Low,4.0,Cat_6,4400.0,69.0,In-Store,Active,40,38.85551875857373,57.68
462942,Female,No,33,Yes,Entertainment,0.0,Low,4.0,Cat_4,6300.0,76.0,Online,Family-Oriented,45,54.786224151670496,65.64
463088,Female,Yes,89,Yes,Lawyer,0.0,High,2.0,Cat_6,10400.0,51.0,In-Store,Relaxed,43,171.33777190534616,100.0
463924,Female,No,40,Yes,Artist,1.0,Low,1.0,Cat_5,4100.0,63.0,Online,Family-Oriented,39,32.60431668277054,60.98
462105,Male,Yes,47,No,Executive,,High,4.0,Cat_4,3300.0,54.0,Online,Family-Oriented,86,46.974454400524564,78.65
462794,Male,No,27,No,Healthcare,10.0,Low,5.0,Cat_6,3500.0,62.0,Online,Active,30,28.897614924379226,54.19
462399,Male,Yes,37,Yes,Executive,1.0,Low,6.0,Cat_6,5100.0,69.0,In-Store,Family-Oriented,43,47.503900580649244,66.25
465593,Male,Yes,56,No,Lawyer,0.0,High,3.0,Cat_3,3600.0,64.0,In-Store,Family-Oriented,89,54.231830455801145,84.41
465437,Male,Yes,48,Yes,Executive,2.0,High,5.0,Cat_6,3500.0,60.0,In-Store,Family-Oriented,93,65.35330679915707,100.0
465457,Female,No,32,Yes,Engineer,0.0,Low,1.0,Cat_6,8300.0,85.0,Online,Health-Conscious,41,71.5476388037505,61.94
463167,Male,Yes,39,Yes,Doctor,1.0,Average,3.0,Cat_6,3500.0,73.0,In-Store,Family-Oriented,74,51.485814948666814,77.04
463176,Male,Yes,39,Yes,Artist,,Average,4.0,Cat_3,4700.0,77.0,Online,Health-Conscious,58,51.590787019431176,62.16
462141,Female,No,39,Yes,Artist,9.0,Low,1.0,Cat_6,4400.0,66.0,Online,Family-Oriented,42,28.65995103974253,51.72
460760,Male,Yes,60,No,Artist,1.0,High,4.0,Cat_3,3500.0,51.0,In-Store,Relaxed,61,37.84829100986688,60.72
461938,Female,No,33,Yes,Engineer,9.0,Low,2.0,Cat_6,7100.0,71.0,Online,Family-Oriented,48,56.40045681562794,75.92
465041,Female,Yes,50,No,Artist,0.0,Average,4.0,Cat_4,3800.0,60.0,Online,Family-Oriented,61,30.319692933287,71.75
462896,Male,Yes,58,Yes,Entertainment,,Low,2.0,Cat_6,6400.0,62.0,In-Store,Relaxed,31,55.14378693127454,64.85
467226,Female,No,20,No,Entertainment,1.0,Low,4.0,Cat_6,2800.0,90.0,Social Media,Active,44,17.396656372935066,60.63
467228,Male,No,29,Yes,Healthcare,,Low,4.0,Cat_6,5700.0,72.0,In-Store,Active,36,40.956190276416216,64.52
459800,Female,No,37,No,Engineer,0.0,Low,1.0,Cat_6,2200.0,72.0,Online,Family-Oriented,46,18.90453793094813,65.36
466175,Male,Yes,25,Yes,Doctor,1.0,Low,2.0,Cat_6,3800.0,78.0,Online,Active,36,33.060233034756074,54.51
460212,Male,Yes,37,Yes,Entertainment,11.0,Low,6.0,Cat_6,7400.0,72.0,Online,Family-Oriented,43,74.44766256891447,73.94
466912,Male,Yes,68,Yes,Engineer,0.0,Low,1.0,Cat_6,10700.0,55.0,In-Store,Family-Oriented,28,79.16435262602819,73.86
460373,Male,No,20,No,Healthcare,2.0,Low,3.0,Cat_6,2500.0,79.0,Social Media,Active,42,15.799962330620637,58.74
466383,Male,,22,No,Healthcare,9.0,Low,3.0,Cat_4,3600.0,75.0,Online,Active,40,23.426278632884184,52.06
463728,Female,Yes,30,No,Doctor,1.0,Average,6.0,Cat_6,3300.0,75.0,Online,Active,61,24.399432000572965,65.04
466596,Female,Yes,83,Yes,Artist,0.0,High,2.0,Cat_6,5500.0,48.0,In-Store,Relaxed,49,67.12552762601456,70.26
465945,Female,No,52,Yes,Artist,0.0,Low,1.0,Cat_6,4800.0,55.0,Online,Family-Oriented,39,41.771620474954254,54.03
464825,Female,No,19,No,Healthcare,7.0,Low,1.0,Cat_4,3100.0,80.0,Online,Active,43,23.044504288239217,55.62
462235,Female,Yes,36,Yes,Engineer,11.0,Low,2.0,Cat_4,8400.0,85.0,In-Store,Family-Oriented,49,78.50231010779973,81.18
463477,Male,No,31,No,Healthcare,1.0,Low,4.0,Cat_4,2800.0,58.0,Online,Health-Conscious,32,8.070725168332498,45.09
465744,Male,Yes,51,Yes,Artist,0.0,Average,2.0,Cat_2,4700.0,66.0,In-Store,Family-Oriented,66,47.114662759052706,76.72
467093,Female,Yes,53,Yes,Artist,8.0,Average,2.0,Cat_6,5000.0,62.0,Online,Relaxed,46,47.25734381370559,67.49
464351,Female,No,31,Yes,Healthcare,1.0,Low,1.0,Cat_6,6300.0,61.0,In-Store,Health-Conscious,29,43.22900950107575,61.57
466955,Male,Yes,57,No,Entertainment,0.0,Low,4.0,Cat_3,2700.0,57.0,In-Store,Family-Oriented,37,20.413925692514955,51.04
462305,Male,Yes,36,Yes,Artist,0.0,Average,5.0,Cat_6,4600.0,65.0,In-Store,Family-Oriented,71,45.957145141966905,75.78
461519,Male,No,35,No,Doctor,,Low,3.0,Cat_4,3700.0,67.0,Online,Family-Oriented,42,34.12219774556174,73.08
465885,Female,No,41,Yes,Marketing,1.0,Low,2.0,Cat_6,4900.0,50.0,In-Store,Family-Oriented,38,35.590707237385836,61.23
461022,Male,Yes,69,Yes,Artist,0.0,Low,1.0,Cat_3,5200.0,38.0,In-Store,Relaxed,23,32.16349669735332,56.23
463146,Male,Yes,37,No,Entertainment,11.0,Average,2.0,Cat_6,2900.0,78.0,Online,Family-Oriented,81,29.06007621162815,72.35
466807,Female,,41,Yes,Healthcare,0.0,Low,1.0,Cat_4,6400.0,55.0,In-Store,Health-Conscious,29,49.78735898070355,59.92
459150,Female,No,49,Yes,Doctor,0.0,Low,1.0,Cat_6,4700.0,55.0,Online,Family-Oriented,35,39.15797114527011,58.87
467114,Male,Yes,59,Yes,Marketing,0.0,Average,3.0,Cat_6,5100.0,45.0,In-Store,Relaxed,45,60.15245118970558,69.92
466395,Female,Yes,37,Yes,Doctor,2.0,High,2.0,Cat_4,3200.0,74.0,Online,Family-Oriented,107,60.02172459409957,98.33
465028,Female,Yes,68,Yes,Lawyer,3.0,High,4.0,Cat_6,9200.0,53.0,In-Store,Relaxed,57,160.43456181631097,100.0
467194,Male,No,29,No,Entertainment,,Low,3.0,Cat_6,3200.0,86.0,Online,Adventurous,38,23.545858803550324,60.76
464189,Female,No,42,Yes,Artist,1.0,Low,2.0,Cat_6,4200.0,59.0,Online,Family-Oriented,42,34.343128572385524,73.61
466897,Male,,52,No,Doctor,0.0,High,3.0,Cat_6,3200.0,69.0,In-Store,Family-Oriented,96,46.4681125532227,82.94
466043,Female,Yes,46,Yes,Artist,1.0,Average,4.0,Cat_6,4100.0,59.0,Online,Family-Oriented,64,28.91536558097627,65.21
460585,Male,No,49,No,Entertainment,1.0,Low,3.0,Cat_3,2900.0,65.0,Online,Family-Oriented,39,18.06887749890281,55.8
461217,Female,No,33,Yes,Engineer,1.0,Low,5.0,Cat_6,7400.0,77.0,Online,Health-Conscious,39,69.98431374420542,76.25
465759,Male,Yes,33,No,Artist,1.0,Low,3.0,Cat_4,3700.0,61.0,In-Store,Family-Oriented,39,25.497874021250105,57.12
463485,Female,No,25,No,Engineer,,Low,3.0,Cat_6,3200.0,86.0,Online,Adventurous,40,29.582727855857826,62.31
464781,Male,No,32,No,Marketing,0.0,Low,3.0,Cat_4,2900.0,57.0,In-Store,Family-Oriented,40,20.449211547989037,59.66
459425,Female,Yes,87,Yes,Lawyer,0.0,High,2.0,Cat_6,10700.0,63.0,In-Store,Family-Oriented,75,175.78139381477416,100.0
460716,Male,Yes,52,Yes,Entertainment,0.0,Average,4.0,Cat_6,7300.0,67.0,Online,Relaxed,55,87.5272693408867,85.29
464864,Female,No,27,No,Engineer,14.0,Low,8.0,Cat_4,3700.0,92.0,Online,Active,36,19.527335386016695,51.75
467250,Male,Yes,63,Yes,Entertainment,6.0,Low,2.0,Cat_6,7800.0,57.0,In-Store,Family-Oriented,36,66.6387307091543,61.44
460169,Female,Yes,89,Yes,Lawyer,1.0,High,2.0,Cat_2,10000.0,52.0,In-Store,Relaxed,43,173.03010658419677,100.0
461204,Female,Yes,86,Yes,Artist,,Low,4.0,,5500.0,46.0,In-Store,Family-Oriented,25,28.661621015590544,55.54
462401,Male,Yes,31,No,Executive,1.0,Average,2.0,Cat_4,3500.0,74.0,In-Store,Family-Oriented,75,39.49621115067027,88.42
464290,Female,No,41,Yes,Artist,0.0,Low,1.0,Cat_6,4200.0,67.0,In-Store,Family-Oriented,45,23.576551192265494,64.62
462692,Female,Yes,35,No,Artist,,Average,2.0,Cat_6,3500.0,77.0,Online,Family-Oriented,76,30.38160212614867,79.2
464599,Female,Yes,50,Yes,Artist,1.0,High,7.0,Cat_2,4600.0,61.0,In-Store,Health-Conscious,71,55.32595503472564,77.11
464952,Female,Yes,70,No,Engineer,0.0,Average,2.0,Cat_4,4100.0,53.0,In-Store,Relaxed,37,27.992170819079945,52.74
460502,Female,Yes,55,Yes,Engineer,1.0,Average,3.0,Cat_3,8600.0,69.0,Online,Relaxed,50,99.49294587304372,86.95
463897,Female,Yes,36,Yes,Homemaker,8.0,Average,5.0,Cat_6,4600.0,60.0,Online,Health-Conscious,52,51.32189300086345,58.96
464401,Female,Yes,66,Yes,Lawyer,4.0,Low,1.0,Cat_6,9700.0,52.0,In-Store,Family-Oriented,37,89.70966251472223,75.68
460631,Male,,47,Yes,Marketing,,High,2.0,Cat_3,4700.0,68.0,In-Store,Health-Conscious,71,67.67486280289081,86.38
462621,Female,Yes,49,No,Engineer,5.0,Average,5.0,Cat_4,3900.0,77.0,In-Store,Family-Oriented,74,36.48591961121252,76.55
466092,Male,Yes,65,Yes,Artist,1.0,Average,4.0,Cat_6,6000.0,51.0,In-Store,Family-Oriented,53,62.933203443776875,75.72
466469,Female,No,23,No,Healthcare,1.0,Low,4.0,Cat_3,3100.0,66.0,Online,Active,33,21.048460857101446,57.98
459804,Male,Yes,45,No,Artist,3.0,High,4.0,Cat_6,4000.0,53.0,In-Store,Family-Oriented,81,45.057081941198085,83.09
460548,Male,No,33,No,Entertainment,1.0,Low,5.0,Cat_3,3600.0,84.0,In-Store,Family-Oriented,49,20.88201297086646,60.42
459733,Male,Yes,48,Yes,Executive,1.0,High,3.0,Cat_6,4400.0,54.0,In-Store,Health-Conscious,66,82.05462612146175,88.13
466830,Male,No,28,Yes,Healthcare,5.0,Low,4.0,Cat_6,6000.0,67.0,Online,Active,35,51.1191734448403,65.77
466849,Female,No,27,Yes,Artist,0.0,Low,8.0,Cat_4,4300.0,64.0,In-Store,Active,31,26.55173101890133,57.19
461090,Female,Yes,45,Yes,Engineer,1.0,Low,3.0,Cat_3,9000.0,71.0,In-Store,Family-Oriented,45,73.47527382437106,74.01
466531,Female,Yes,49,Yes,Entertainment,2.0,Average,3.0,Cat_6,6700.0,69.0,Online,Health-Conscious,51,87.51661849826246,75.15
464752,Female,Yes,46,,Marketing,,Low,1.0,Cat_4,3100.0,62.0,Online,Family-Oriented,41,21.046748849340144,57.57
467378,Female,Yes,56,Yes,Artist,1.0,Average,2.0,Cat_6,5100.0,45.0,Online,Relaxed,45,44.022444762622854,77.12
462830,Male,No,21,No,Healthcare,,Low,1.0,Cat_2,2700.0,73.0,Online,Active,39,20.162132656165095,66.43
461087,Female,Yes,29,No,Artist,0.0,Average,2.0,Cat_3,3500.0,59.0,Online,Active,51,27.786134230204397,66.84
461857,Male,No,33,No,Entertainment,,Low,3.0,Cat_6,3100.0,88.0,In-Store,Family-Oriented,50,15.890014409955608,62.57
465754,Female,Yes,57,Yes,Artist,0.0,Average,4.0,Cat_6,5600.0,46.0,In-Store,Relaxed,42,55.91094890254017,62.13
466708,Male,Yes,65,No,Entertainment,1.0,Low,1.0,Cat_6,2700.0,52.0,In-Store,Relaxed,25,10.985920535073591,47.76
465133,Female,Yes,61,Yes,Engineer,1.0,Average,5.0,Cat_6,8800.0,59.0,In-Store,Relaxed,45,97.98528318604555,79.03
467266,Female,No,32,No,Healthcare,0.0,Low,4.0,Cat_3,2900.0,57.0,Online,Health-Conscious,30,16.58934658348735,48.79
464304,Male,Yes,35,Yes,Artist,1.0,Low,1.0,Cat_3,4700.0,76.0,Online,Family-Oriented,49,34.17655801742375,75.62
464393,Female,Yes,82,Yes,Lawyer,1.0,High,2.0,Cat_6,10200.0,54.0,In-Store,Relaxed,52,175.28771527230103,100.0
464883,Female,Yes,37,No,Engineer,1.0,Low,4.0,Cat_4,3100.0,85.0,Online,Family-Oriented,45,17.155380281805204,54.72
464002,Female,No,26,No,Engineer,0.0,Low,5.0,,2700.0,90.0,Online,Active,44,20.32625505514287,59.15
465203,Male,No,32,Yes,Healthcare,2.0,Low,3.0,Cat_6,5900.0,67.0,Online,Health-Conscious,36,55.03725355556893,68.08
461860,Female,Yes,81,Yes,Lawyer,1.0,High,2.0,Cat_6,10200.0,52.0,In-Store,Relaxed,48,175.96335147754144,100.0
459934,Male,No,49,Yes,Artist,0.0,Low,1.0,Cat_6,4200.0,62.0,In-Store,Health-Conscious,27,27.07858390386171,57.14
461408,Male,Yes,46,Yes,Marketing,1.0,Low,3.0,Cat_6,4500.0,56.0,Online,Health-Conscious,28,24.36489231053904,61.35
459545,Female,No,20,No,Doctor,,Low,4.0,Cat_6,3000.0,87.0,Online,Active,40,24.920006728511893,58.81
460737,Male,,66,Yes,Artist,0.0,Low,,Cat_3,5000.0,44.0,In-Store,Relaxed,26,30.813040459759115,48.53
459967,Male,No,27,Yes,Entertainment,9.0,Low,3.0,Cat_6,6800.0,87.0,Online,Adventurous,42,58.87115635416687,72.69
464493,Female,Yes,66,Yes,Lawyer,6.0,Average,4.0,Cat_5,9900.0,46.0,In-Store,Family-Oriented,48,132.45876966110845,89.49
463020,Male,Yes,31,Yes,Artist,0.0,Average,3.0,Cat_1,3700.0,76.0,Online,Family-Oriented,76,43.37975151146179,77.46
466704,Male,Yes,53,Yes,Doctor,4.0,Average,2.0,Cat_6,4400.0,65.0,Online,Family-Oriented,62,58.26767801830354,70.86
462950,Female,No,29,Yes,Doctor,0.0,Low,5.0,Cat_3,2800.0,71.0,Online,Active,37,21.78431155047214,57.74
459862,Male,Yes,70,No,Executive,,High,2.0,Cat_6,3400.0,46.0,In-Store,Relaxed,57,49.32150833331296,70.93
465560,Male,Yes,60,Yes,Entertainment,1.0,Average,5.0,Cat_3,7600.0,62.0,In-Store,Relaxed,47,91.90873108630304,81.5
465114,Female,No,43,No,Doctor,4.0,Low,6.0,Cat_7,2900.0,55.0,Online,Family-Oriented,37,31.180211943408843,60.5
464908,Male,Yes,73,Yes,Entertainment,5.0,Low,1.0,Cat_4,7500.0,68.0,In-Store,Family-Oriented,40,60.10213055529976,61.6
459761,Female,No,47,No,Engineer,,Low,,Cat_6,2900.0,72.0,In-Store,Family-Oriented,40,11.915414725085279,54.28
464109,Male,Yes,47,No,Entertainment,0.0,Average,3.0,Cat_6,3600.0,67.0,Online,Family-Oriented,67,35.33943106723961,69.44
463748,Male,No,20,No,Healthcare,1.0,Low,3.0,Cat_6,3000.0,70.0,Online,Active,38,16.719848274092236,59.62
461808,Male,Yes,38,Yes,Artist,0.0,Low,2.0,Cat_7,4300.0,63.0,In-Store,Family-Oriented,45,37.05784673232877,69.81
461716,Female,Yes,56,Yes,Lawyer,5.0,High,9.0,Cat_6,8900.0,52.0,Online,Family-Oriented,78,150.28831470459116,100.0
466409,Male,Yes,51,Yes,Artist,0.0,Average,5.0,Cat_6,4300.0,53.0,In-Store,Family-Oriented,61,40.16079711603612,61.36
464160,Male,Yes,27,Yes,Artist,4.0,Average,2.0,Cat_6,3900.0,68.0,In-Store,Active,59,35.98827996066062,73.28
462459,Male,No,30,Yes,Artist,2.0,Low,2.0,Cat_6,4500.0,69.0,Online,Adventurous,38,36.113743915357276,62.42
463347,Male,Yes,49,Yes,Artist,1.0,Average,4.0,Cat_2,4500.0,66.0,In-Store,Family-Oriented,70,45.729098388116775,75.89
461117,Female,No,30,Yes,Healthcare,0.0,Low,6.0,Cat_3,6200.0,58.0,Online,Active,28,50.146923007772656,58.13
467023,Male,Yes,26,No,Doctor,9.0,Average,2.0,Cat_6,2800.0,68.0,Online,Active,59,21.565332556012557,74.74
462637,Female,Yes,58,No,Marketing,,Average,6.0,Cat_4,3300.0,56.0,In-Store,Family-Oriented,55,23.68929531372113,64.31
465068,Male,Yes,42,Yes,Artist,3.0,Average,4.0,Cat_6,3600.0,58.0,Online,Family-Oriented,64,40.529732971897296,70.87
